x,y,z
3820949588377,75383370,81
3820949350233,75383362,81
3820949250572,75383353,81
3820949472692,75383351,81
3820950995613,75383359,81
3820951406241,75383358,81
3820952003424,75383357,81
3820952554750,75383352,81
3820953387732,75383347,81
3820954291323,75383361,81
3820955481520,75383366,81
3820956293136,75383368,81
3820957136670,75383371,81
3820958451411,75383382,81
3820959592364,75383388,81
3820960485403,75383398,81
3820961337926,75383408,81
3820961551317,75383422,81
3820962126353,75383427,81
3820962440838,75383428,81
3820962840133,75383428,81
3820962185889,75383422,80
3820962547794,75383422,80
3820962916865,75383423,80
3820963316550,75383424,80
3820963713239,75383422,80
3820963948126,75383418,80
3820964823056,75383416,80
3820965698378,75383415,80
3820966269896,75383414,80
3820967586330,75383412,80
3820967861212,75383413,80
3820968203315,75383414,80
3820968601437,75383416,80
3820968781999,75383425,80
3820969293721,75383434,80
3820969698487,75383443,80
3820970036422,75383453,80
3820970618233,75383478,80
3820971020784,75383487,80
3820971308953,75383496,80
3820970805048,75383504,80
3820970416436,75383513,80
3820970702781,75383529,80
3820971054786,75383543,81
3820971543580,75383554,81
3820972081096,75383565,80
3820972966970,75383573,80
3820973550995,75383585,80
3820974297734,75383597,80
3820975068835,75383609,80
3820976152076,75383612,80
3820976736362,75383623,80
3820977114682,75383633,80
3820977494305,75383645,80
3820977413925,75383652,81
3820977705091,75383663,81
3820977988961,75383678,81
3820978279475,75383691,81
3820978689192,75383698,81
3820979364149,75383705,81
3820979570506,75383709,81
3820979840958,75383714,82
3820980489339,75383720,82
3820980831833,75383722,82
3820981633288,75383724,82
3820982516947,75383725,83
3820983244275,75383732,83
3820984385749,75383740,83
3820985349788,75383744,84
3820986184073,75383749,84
3820986430684,75383760,85
3820986375187,75383779,85
3820986159060,75383784,85
3820986061484,75383788,86
3820986310180,75383798,87
3820986746863,75383807,87
3820987795842,75383834,87
3820988573586,75383841,88
3820989359408,75383840,88
3820990096898,75383835,88
3820991136497,75383829,89
3820991831647,75383825,89
3820992996961,75383820,89
3820994374104,75383817,89
3820997590867,75383809,89
3820999434005,75383812,89
3821001093715,75383824,89
3821002720075,75383836,89
3821003703004,75383874,89
3821004555396,75383890,89
3821005278425,75383900,89
3821005799528,75383910,89
3821006167947,75383918,89
3821006139937,75383922,89
3821005944524,75383926,89
3821005336919,75383927,89
3821003956129,75383922,89
3821001524406,75383909,89
3820999335647,75383888,89
3820997114840,75383865,89
3820994992652,75383844,89
3820992317444,75383817,89
3820991975732,75383801,89
3820991923231,75383788,89
3820991595067,75383783,89
3820991789828,75383775,89
3820990968050,75383761,89
3820989943303,75383747,89
3820988365536,75383733,89
3820986752856,75383719,89
3820984246746,75383702,89
3820982471221,75383693,89
3820981076100,75383686,89
3820979936710,75383683,89
3820979289632,75383678,89
3820978465379,75383676,89
3820977423956,75383677,89
3820976395561,75383677,89
3820975432174,75383678,89
3820974464487,75383674,89
3820973738331,75383667,89
3820973396358,75383661,89
3820972582657,75383637,89
3820972435316,75383631,89
3820972707461,75383631,89
3820972958893,75383633,89
3820973137240,75383638,89
3820973336301,75383653,89
3820972447040,75383652,88
3820971499546,75383652,88
3820970910310,75383650,88
3820969426602,75383650,89
3820968996954,75383648,89
3820968691197,75383646,89
3820968864464,75383644,88
3820969151721,75383643,88
3820969955782,75383639,88
3820970846475,75383634,88
3820971842301,75383624,88
3820973350762,75383607,88
3820974769332,75383599,89
3820976515936,75383587,88
3820978819989,75383569,88
3820981561376,75383546,88
3820985018367,75383528,89
3820988774732,75383496,89
3820993147430,75383462,89
3820998256314,75383426,89
3821005145414,75383383,89
3821012171564,75383338,89
3821019302846,75383294,89
3821027269585,75383246,89
3821036039863,75383217,89
3821044772882,75383173,89
3821053378883,75383130,89
3821062679122,75383080,89
3821069461526,75383026,89
3821078353091,75382958,89
3821087995043,75382896,89
3821098412004,75382827,89
3821108480347,75382758,89
3821119819919,75382689,89
3821130245022,75382612,89
3821141422727,75382529,89
3821152484291,75382454,89
3821164333436,75382384,89
3821176002931,75382304,90
3821188497265,75382218,89
3821200525734,75382134,89
3821213637444,75382047,89
3821226193464,75381958,89
3821239809470,75381864,89
3821253145059,75381773,89
3821267049104,75381680,90
3821282303195,75381572,90
3821297549209,75381459,89
3821311214004,75381358,89
3821326084564,75381252,89
3821340653796,75381150,89
3821356713967,75381043,89
3821372093057,75380939,89
3821388861731,75380825,89
3821409053264,75380706,89
3821431405026,75380565,89
3821454664091,75380414,89
3821481216001,75380242,89
3821512526941,75380058,89
3821544176531,75379861,89
3821576773681,75379659,89
3821613166538,75379434,89
3821654685672,75379238,89
3821693929088,75379006,89
3821730799796,75378790,90
3821768667763,75378566,90
3821803225950,75378357,90
3821837412917,75378167,90
3821864017621,75378007,89
3821887794499,75377865,89
3821905681849,75377761,89
3821915529538,75377718,89
3821925667710,75377648,88
3821931958421,75377599,88
3821933732285,75377567,88
3821924854334,75377540,88
3821924644917,75377508,88
3821923782916,75377480,89
3821923354505,75377447,88
3821919246983,75377382,88
3821919655657,75377348,88
3821919870058,75377318,88
3821921590216,75377295,88
3821923232111,75377275,88
3821931605766,75377207,88
3821932376085,75377196,88
3821932816872,75377187,88
3821932870448,75377179,88
3821933104813,75377152,88
3821932008415,75377145,88
3821930667521,75377148,88
3821929432412,75377152,88
3821927927892,75377167,88
3821927048239,75377174,88
3821926361622,75377179,88
3821925753561,75377186,88
3821925103128,75377183,88
3821924381076,75377191,88
3821923781939,75377208,88
3821923077441,75377225,88
3821922366854,75377234,88
3821922417726,75377248,88
3821921738372,75377252,88
3821921039965,75377256,88
3821920186367,75377257,88
3821919324074,75377255,89
3821918922792,75377261,89
3821918673445,75377269,88
3821918449469,75377277,88
3821917800892,75377288,88
3821918032457,75377296,88
3821918382084,75377304,88
3821918441099,75377314,88
3821918368665,75377332,88
3821918526168,75377337,88
3821918657519,75377340,88
3821918642114,75377344,88
3821918602998,75377347,89
3821918040925,75377352,88
3821917849485,75377353,89
3821918223017,75377355,89
3821918684193,75377357,89
3821918368144,75377364,88
3821918135277,75377363,88
3821918315643,75377359,89
3821918656900,75377355,88
3821919129018,75377363,88
3821919713500,75377365,88
3821919688031,75377369,89
3821919701156,75377371,88
3821919828989,75377377,88
3821920580679,75377373,88
3821920897867,75377367,88
3821921165648,75377362,88
3821921530061,75377354,88
3821921462351,75377340,88
3821921043287,75377333,88
3821920565241,75377324,88
3821920437994,75377318,88
3821919725583,75377313,88
3821919490110,75377304,88
3821919271247,75377294,88
3821919791991,75377290,88
3821921090121,75377281,88
3821921327483,75377279,88
3821921519346,75377276,88
3821922005502,75377272,88
3821923308778,75377273,88
3821923410263,75377267,88
3821923644107,75377261,89
3821924626743,75377255,89
3821925909371,75377248,89
3821926918062,75377255,89
3821928132067,75377256,89
3821929483121,75377256,89
3821930826523,75377257,89
3821931022099,75377255,90
3821931646249,75377257,90
3821932081857,75377263,90
3821932449821,75377269,90
3821932242292,75377278,90
3821932497795,75377282,90
3821932982387,75377282,90
3821933587647,75377282,91
3821934455933,75377284,91
3821935260548,75377290,91
3821936250381,75377289,91
3821937314406,75377290,91
3821938732130,75377298,91
3821941274033,75377303,91
3821942302200,75377316,91
3821943225463,75377329,91
3821944150305,75377342,91
3821945765900,75377367,91
3821945561433,75377382,91
3821945083761,75377398,91
3821944392015,75377409,91
3821941901472,75377425,91
3821941423817,75377432,91
3821940947758,75377440,91
3821940426656,75377448,91
3821940012184,75377451,91
3821939417314,75377460,91
3821938793522,75377469,91
3821938250078,75377478,91
3821937725328,75377486,91
3821937035193,75377511,91
3821936659153,75377525,91
3821935919677,75377535,91
3821935182936,75377545,91
3821934329501,75377552,91
3821934041364,75377562,91
3821933905943,75377572,91
3821933857024,75377582,91
3821932680929,75377594,91
3821932409077,75377606,91
3821932566645,75377617,91
3821932880023,75377628,91
3821932913048,75377654,91
3821933460759,75377672,91
3821934240979,75377691,91
3821935058783,75377710,91
3821936038553,75377729,91
3821937318770,75377758,91
3821937636480,75377774,91
3821937754640,75377789,91
3821938020858,75377806,91
3821938607586,75377821,91
3821938923407,75377829,91
3821939498606,75377837,91
3821940431346,75377843,91
3821941347573,75377844,91
3821942303177,75377854,91
3821942988654,75377864,91
3821942667036,75377870,91
3821941693716,75377870,90
3821941978270,75377877,90
3821942229506,75377882,90
3821942085226,75377882,90
3821941843207,75377882,91
3821942122452,75377889,91
3821941686648,75377894,91
3821940923103,75377899,91
3821940163988,75377905,91
3821939749842,75377904,91
3821939696657,75377908,91
3821939557164,75377914,91
3821939483624,75377921,91
3821939131001,75377919,91
3821939036844,75377921,91
3821938770072,75377924,91
3821938380581,75377928,91
3821936797310,75377947,91
3821935940032,75377958,91
3821934877375,75377966,91
3821933802797,75377974,91
3821932936628,75377980,91
3821931408170,75377985,90
3821930542815,75377989,90
3821929696122,75377994,90
3821929010677,75378003,91
3821927588069,75378013,90
3821927316770,75378022,91
3821926986586,75378030,91
3821926626309,75378033,91
3821926977272,75378036,90
3821927162328,75378035,90
3821927364418,75378033,90
3821926981441,75378033,90
3821927053906,75378031,90
3821926691545,75378033,90
3821926520461,75378034,90
3821926101039,75378031,90
3821925787400,75378027,90
3821923841573,75378036,90
3821923187817,75378037,90
3821923295523,75378035,90
3821923656093,75378033,90
3821924189734,75378020,90
3821924748258,75378014,90
3821925010274,75378013,90
3821925213732,75378012,90
3821924895860,75378010,90
3821925217836,75378006,90
3821925724607,75378005,90
3821926191189,75378004,90
3821925779095,75377997,90
3821925604852,75377990,90
3821925737505,75377986,90
3821925849639,75377982,90
3821926012484,75377976,90
3821926473496,75377969,90
3821926397383,75377967,90
3821926277985,75377964,90
3821926429887,75377959,90
3821927728310,75377958,90
3821927878485,75377949,90
3821927992672,75377938,90
3821928175839,75377928,90
3821928588650,75377916,90
3821929219997,75377902,90
3821929785393,75377888,90
3821929219574,75377877,90
3821928169944,75377861,90
3821927623047,75377853,90
3821927058401,75377844,90
3821926776452,75377835,91
3821926589604,75377825,91
3821925674614,75377818,91
3821925489428,75377807,91
3821925856577,75377795,91
3821926284629,75377784,91
3821927770226,75377774,91
3821928403561,75377763,91
3821929415085,75377755,91
3821930606878,75377747,91
3821932877287,75377728,91
3821934217497,75377707,91
3821934867539,75377684,91
3821935530153,75377659,91
3821936162543,75377639,91
3821937430221,75377623,91
3821939122989,75377614,91
3821940861548,75377605,91
3821941521556,75377601,91
3821942002110,75377605,91
3821942120042,75377608,91
3821942123657,75377612,91
3821941907237,75377614,91
3821939410051,75377633,91
3821939237078,75377630,91
3821939094458,75377627,91
3821939271796,75377621,91
3821939411354,75377605,91
3821939914478,75377603,91
3821940453004,75377603,91
3821941147112,75377600,91
3821943238913,75377596,91
3821943983373,75377597,91
3821944814498,75377597,91
3821945571969,75377598,91
3821946348818,75377599,91
3821947526183,75377595,90
3821948217930,75377588,91
3821948723985,75377584,90
3821949211916,75377580,90
3821949057018,75377569,90
3821949367269,75377562,91
3821949564458,75377557,91
3821949646026,75377552,91
3821949371129,75377548,91
3821949179787,75377545,91
3821948944688,75377542,91
3821948571905,75377540,91
3821947531557,75377548,91
3821946574944,75377550,91
3821945310197,75377551,91
3821944005162,75377553,91
3821943011843,75377554,91
3821941189614,75377560,91
3821940633631,75377558,91
3821940156888,75377556,91
3821939609828,75377553,91
3821939592827,75377552,90
3821939443988,75377550,91
3821939318597,75377549,91
3821938866737,75377549,90
3821938515872,75377553,90
3821938382535,75377555,90
3821938343746,75377559,90
3821938422758,75377558,90
3821938381167,75377554,90
3821938510010,75377553,90
3821938445295,75377549,90
3821938123124,75377545,90
3821937665987,75377540,91
3821937236046,75377521,91
3821936492303,75377513,91
3821935500417,75377507,91
3821934629721,75377503,90
3821933612204,75377490,90
3821933152787,75377486,90
3821933514400,75377486,91
3821933947012,75377486,91
3821936632544,75377498,91
3821937243048,75377503,91
3821937617785,75377506,90
3821937954352,75377509,91
3821939305928,75377511,91
3821939859567,75377513,91
3821939937862,75377514,91
3821940048499,75377515,91
3821940550255,75377515,91
3821941203293,75377511,91
3821942151439,75377516,91
3821943170454,75377520,91
3821943608440,75377520,91
3821943882426,75377522,91
3821944195396,75377521,91
3821944375437,75377521,91
3821944836531,75377522,91
3821945606769,75377518,91
3821945767789,75377524,91
3821945987255,75377529,91
3821946409934,75377526,91
3821946945301,75377527,91
3821947041249,75377518,91
3821947039262,75377509,91
3821947455362,75377495,91
3821947891883,75377482,91
3821948565130,75377453,91
3821948846037,75377443,91
3821948474345,75377434,91
3821947874703,75377426,91
3821945823808,75377417,91
3821944469089,75377412,91
3821942908079,75377411,91
3821940899263,75377414,91
3821938106742,75377429,91
3821935164502,75377445,91
3821931996722,75377463,91
3821928479674,75377484,91
3821924763435,75377519,91
3821920399498,75377551,91
3821915744070,75377582,91
3821910646486,75377615,91
3821903894697,75377661,91
3821895802144,75377716,91
3821888287462,75377762,91
3821880764246,75377809,91
3821872550114,75377856,91
3821862920896,75377897,91
3821855097949,75377948,91
3821846988591,75378000,91
3821837362435,75378054,91
3821827525331,75378100,91
3821818342014,75378160,91
3821808618152,75378225,91
3821799418778,75378284,91
3821789821902,75378347,91
3821779391392,75378408,91
3821768226389,75378473,91
3821758371111,75378533,91
3821747969002,75378596,91
3821737039928,75378661,91
3821726058353,75378733,91
3821716078239,75378799,91
3821705472281,75378870,91
3821695209957,75378939,91
3821683792252,75379016,91
3821672837872,75379094,91
3821661265628,75379177,91
3821651429305,75379266,90
3821640441738,75379349,90
3821629485566,75379431,90
3821618506402,75379514,91
3821603347151,75379602,90
3821590501790,75379685,91
3821579430780,75379758,90
3821568284733,75379832,90
3821556408621,75379920,91
3821545337286,75380002,90
3821534043506,75380090,91
3821522084213,75380182,90
3821510622443,75380272,90
3821499990592,75380371,90
3821487851259,75380460,90
3821476447656,75380544,90
3821464867205,75380635,90
3821453406086,75380727,90
3821442513750,75380811,90
3821431086046,75380900,90
3821419840403,75380989,90
3821407640947,75381089,90
3821396937315,75381171,90
3821385613702,75381257,90
3821374548490,75381341,90
3821363136615,75381428,90
3821352125923,75381513,90
3821341663431,75381593,90
3821333247502,75381656,91
3821326469202,75381707,90
3821321679492,75381775,91
3821317956544,75381819,91
3821316539341,75381841,91
3821315718280,75381858,91
3821319291933,75381880,91
3821319722754,75381897,91
3821319834465,75381905,91
3821320082379,75381910,91
3821320259750,75381918,91
3821320358889,75381923,91
3821320694870,75381935,91
3821321089735,75381946,91
3821320982779,75381955,91
3821320123677,75381985,91
3821319495749,75381988,91
3821318783011,75381990,91
3821317799106,75381992,91
3821314695161,75381998,91
3821314351820,75381997,91
3821314240890,75381996,91
3821314699265,75381993,91
3821316166363,75381985,91
3821316439485,75381980,91
3821316687595,75381975,91
3821317055493,75381980,91
3821317654956,75381990,91
3821318051058,75381993,91
3821318197618,75381996,91
3821317960256,75381997,91
3821317466838,75381998,91
3821316315267,75381996,91
3821314976556,75381994,91
3821313664617,75381998,91
3821312430126,75382002,91
3821310087772,75382006,91
3821308712974,75382006,91
3821307980109,75382005,91
3821307591432,75382004,91
3821308401420,75382001,91
3821308873604,75382000,91
3821309329438,75382000,91
3821309755634,75382000,91
3821311505300,75381989,91
3821312134009,75381984,91
3821312638306,75381982,91
3821313016235,75381979,91
3821312499172,75381977,91
3821311591998,75381977,91
3821311422770,75381974,91
3821311147563,75381971,91
3821310666912,75381963,91
3821310211208,75381951,91
3821309840053,75381943,91
3821309619236,75381936,91
3821309728928,75381930,91
3821310689189,75381923,91
3821310853336,75381920,91
3821311101706,75381918,91
3821311863883,75381911,91
3821312871304,75381903,91
3821313519815,75381901,91
3821314056420,75381901,91
3821314589442,75381901,91
3821314924511,75381902,91
3821315005086,75381897,90
3821314727795,75381895,91
3821314156146,75381894,91
3821313370454,75381893,91
3821311575649,75381879,91
3821310328130,75381871,91
3821309448314,75381864,91
3821308621260,75381857,91
3821307109478,75381847,91
3821305982725,75381843,91
3821304988723,75381840,91
3821303966907,75381839,91
3821304328421,75381835,91
3821304024814,75381832,91
3821303334484,75381829,91
3821302734566,75381825,91
3821302526516,75381816,91
3821302722515,75381810,91
3821302778990,75381808,91
3821302883210,75381808,91
3821302852791,75381810,91
3821303167276,75381818,91
3821303337155,75381824,91
3821303487167,75381830,91
3821303582920,75381838,91
3821304188701,75381852,91
3821303824711,75381861,91
3821303461633,75381870,91
3821303545987,75381877,91
3821302820678,75381885,91
3821302611846,75381892,91
3821302403340,75381899,91
3821302478835,75381907,91
3821302571591,75381912,91
3821303668967,75381908,91
3821304489898,75381912,91
3821304932118,75381914,91
3821305461818,75381917,91
3821306603293,75381916,91
3821307495615,75381922,91
3821308289318,75381931,91
3821308859013,75381941,91
3821308909560,75381950,91
3821308949229,75381956,91
3821309324162,75381958,90
3821309747297,75381960,91
3821309040096,75381951,91
3821308609992,75381950,91
3821308661320,75381956,91
3821308685030,75381963,91
3821308990266,75381969,91
3821310271591,75381985,91
3821310197334,75381991,91
3821310097738,75381996,91
3821309988567,75382001,91
3821309668285,75382011,91
3821309855686,75382015,91
3821310176164,75382018,91
3821310557611,75382018,91
3821311142548,75382011,91
3821311397041,75382016,91
3821311638181,75382021,91
3821312121633,75382029,91
3821313059226,75382043,91
3821313638301,75382051,91
3821314234898,75382059,91
3821314817099,75382065,91
3821315281857,75382071,91
3821316266023,75382085,91
3821316569500,75382093,91
3821316212545,75382091,91
3821315781268,75382091,91
3821313800103,75382081,91
3821313378987,75382084,91
3821313255095,75382086,91
3821313198621,75382088,91
3821313559484,75382093,91
3821313698944,75382099,91
3821313765189,75382100,91
3821313731122,75382100,91
3821313662923,75382097,91
3821313372734,75382098,91
3821312956634,75382101,91
3821312563398,75382105,91
3821312441199,75382111,91
3821312392541,75382123,91
3821312344209,75382128,91
3821312301153,75382134,91
3821312630164,75382145,91
3821313147358,75382157,91
3821313298152,75382173,91
3821313401655,75382189,91
3821313086193,75382200,91
3821312529786,75382214,91
3821311825843,75382230,91
3821311052267,75382244,91
3821310339139,75382258,91
3821309536185,75382281,91
3821308641714,75382289,91
3821307851918,75382298,91
3821307417449,75382312,91
3821306972298,75382327,91
3821305749141,75382337,91
3821304732145,75382350,91
3821304359883,75382362,91
3821303812726,75382372,91
3821303889067,75382383,91
3821302930044,75382391,91
3821302105400,75382392,91
3821301461187,75382393,91
3821299408632,75382386,91
3821298450520,75382389,91
3821297999506,75382390,91
3821297613956,75382390,91
3821298445830,75382394,91
3821298475338,75382396,91
3821298217523,75382399,91
3821297961075,75382401,91
3821297388579,75382399,91
3821296666527,75382396,91
3821296089472,75382395,91
3821295681644,75382395,91
3821295529678,75382397,90
3821295105892,75382397,90
3821295244765,75382405,90
3821295384746,75382413,90
3821295795049,75382416,90
3821296587385,75382424,90
3821296626533,75382422,90
3821296601845,75382420,90
3821296266060,75382423,90
3821295632335,75382422,91
3821294854134,75382424,90
3821294159505,75382427,91
3821294025517,75382435,91
3821293874267,75382444,91
3821292662379,75382450,91
3821292305424,75382455,91
3821291738269,75382461,91
3821291106564,75382466,91
3821290902096,75382472,91
3821290558690,75382475,91
3821290285372,75382477,91
3821290066444,75382479,91
3821291060641,75382478,91
3821291278788,75382481,91
3821291265565,75382486,91
3821291349853,75382492,91
3821289765377,75382494,91
3821289332081,75382497,91
3821289483982,75382505,91
3821289655229,75382513,91
3821289795340,75382515,91
3821290354743,75382527,91
3821290378910,75382531,91
3821290275210,75382535,91
3821289907833,75382535,91
3821289076285,75382542,91
3821288451548,75382544,91
3821287882505,75382546,90
3821287479107,75382546,90
3821287045615,75382547,90
3821287052259,75382551,90
3821287108538,75382555,90
3821286946215,75382561,90
3821287326228,75382578,90
3821287232430,75382584,90
3821287108603,75382590,90
3821287056037,75382597,90
3821287118374,75382603,90
3821289350840,75382620,90
3821289792018,75382626,90
3821290025212,75382631,90
3821290293384,75382636,90
3821290640177,75382639,90
3821290824582,75382643,90
3821290897992,75382649,90
3821290965931,75382654,90
3821290693590,75382661,90
3821290755471,75382668,90
3821290724335,75382676,91
3821290662259,75382683,90
3821290210203,75382689,90
3821290154705,75382695,91
3821290629950,75382704,91
3821291148968,75382713,91
3821291341581,75382717,91
3821291961757,75382721,91
3821292035363,75382728,91
3821292157431,75382735,91
3821292273832,75382734,91
3821291995824,75382726,91
3821292242892,75382734,91
3821292477844,75382742,91
3821293152150,75382744,91
3821294224382,75382748,91
3821294908655,75382752,91
3821295555994,75382757,91
3821296103802,75382761,91
3821297133630,75382767,91
3821297136040,75382770,91
3821297088685,75382774,91
3821297396722,75382777,91
3821297698179,75382779,91
3821296216686,75382774,91
3821296115592,75382772,91
3821295921742,75382770,91
3821295739487,75382767,91
3821296269057,75382760,91
3821296696295,75382759,91
3821296790615,75382760,91
3821296789117,75382761,91
3821296237074,75382765,91
3821295929363,75382767,91
3821295573320,75382769,91
3821295275641,75382770,91
3821296076119,75382781,91
3821296490199,75382785,91
3821297368843,75382791,91
3821298245792,75382797,91
3821298681368,75382803,91
3821300057208,75382817,91
3821300556685,75382822,91
3821301020661,75382828,91
3821301503527,75382832,91
3821302573350,75382841,91
3821302760621,75382847,91
3821302907962,75382853,91
3821302973100,75382855,91
3821301831887,75382849,91
3821302446136,75382850,91
3821302911284,75382850,91
3821302713461,75382849,91
3821302241408,75382835,91
3821302281337,75382833,91
3821302397868,75382831,91
3821302243753,75382829,91
3821302126830,75382828,91
3821301834101,75382819,91
3821302041304,75382819,91
3821302547750,75382819,91
3821303143631,75382818,91
3821303837739,75382820,91
3821304281848,75382820,91
3821304561094,75382824,91
3821304828810,75382827,91
3821305186677,75382835,91
3821305732922,75382834,91
3821306420646,75382833,91
3821307124460,75382832,91
3821308038538,75382829,91
3821308740137,75382828,91
3821309439651,75382827,91
3821310098715,75382825,91
3821310610502,75382818,91
3821310782531,75382805,91
3821311641438,75382803,91
3821312551868,75382801,91
3821313206242,75382797,91
3821314131980,75382791,91
3821314557460,75382792,91
3821314929006,75382792,91
3821315315272,75382788,91
3821315139791,75382787,91
3821315521890,75382786,91
3821315987624,75382785,91
3821316553672,75382785,91
3821316974462,75382794,91
3821317702571,75382795,91
3821318395051,75382797,91
3821319065840,75382798,91
3821319713504,75382798,91
3821321695972,75382801,91
3821322803249,75382799,91
3821323536700,75382795,91
3821324178502,75382793,91
3821325113555,75382803,91
3821326012521,75382806,91
3821326528542,75382802,91
3821326976299,75382799,91
3821327495122,75382795,91
3821328093217,75382793,91
3821328382493,75382796,91
3821328715608,75382798,91
3821328362626,75382806,91
3821328763419,75382804,91
3821328870766,75382797,91
3821328948606,75382790,91
3821329488142,75382789,91
3821329488793,75382784,91
3821329510745,75382783,91
3821329493744,75382783,91
3821329712541,75382787,91
3821329394930,75382794,91
3821329207724,75382798,91
3821329026576,75382802,91
3821328832270,75382809,91
3821327856571,75382825,91
3821327813580,75382831,91
3821327794820,75382837,91
3821327846149,75382837,91
3821327869794,75382833,91
3821327408684,75382836,91
3821326953631,75382838,91
3821326830261,75382842,91
3821326738937,75382847,91
3821327659985,75382847,91
3821328277296,75382849,91
3821328614188,75382854,91
3821328945088,75382861,91
3821329177760,75382876,91
3821329227070,75382883,91
3821329612229,75382889,91
3821329984426,75382894,91
3821331219764,75382898,91
3821331706148,75382901,91
3821332256887,75382899,91
3821332790756,75382897,91
3821334026680,75382892,91
3821334590187,75382894,91
3821335125489,75382899,91
3821335654473,75382904,91
3821336225405,75382904,91
3821337062816,75382905,91
3821337686185,75382904,91
3821338325772,75382903,91
3821339072316,75382908,91
3821339765122,75382915,91
3821340477859,75382917,91
3821341135164,75382920,91
3821342238272,75382920,91
3821343845416,75382916,91
3821344518550,75382921,91
3821345201389,75382925,91
3821346268606,75382932,91
3821347428318,75382947,91
3821348278887,75382952,91
3821349035462,75382956,91
3821350036239,75382954,91
3821350936573,75382952,91
3821351779325,75382951,91
3821352761928,75382952,91
3821353254305,75382951,91
3821353689751,75382949,91
3821352682330,75382955,91
3821352947115,75382959,91
3821353699977,75382965,91
3821354484497,75382971,91
3821355043704,75382989,91
3821355390042,75382996,91
3821355688373,75382999,91
3821355902676,75383001,91
3821354477136,75382992,91
3821353928741,75383004,91
3821353790063,75383015,91
3821353400474,75383024,91
3821352817426,75383045,91
3821351896638,75383052,91
3821350942240,75383058,91
3821350080858,75383062,91
3821348008956,75383061,91
3821347555207,75383068,91
3821347258309,75383075,91
3821346700990,75383073,91
3821345553458,75383064,91
3821345135339,75383064,91
3821344722496,75383066,91
3821344213575,75383070,91
3821343993930,75383076,91
3821343310505,75383082,91
3821342768102,75383089,91
3821342074972,75383092,91
3821341565138,75383095,91
3821340820484,75383104,91
3821340932455,75383112,91
3821341283939,75383114,91
3821341644672,75383116,91
3821341398125,75383114,91
3821341165127,75383116,91
3821340947176,75383122,91
3821340734827,75383126,91
3821340258605,75383122,91
3821340064951,75383118,91
3821339509847,75383113,91
3821339005159,75383108,91
3821338759264,75383100,91
3821338845897,75383097,90
3821339100065,75383096,90
3821339336385,75383095,90
3821338933638,75383090,90
3821338430058,75383083,90
3821338148533,75383083,90
3821337751778,75383082,90
3821337375608,75383080,90
3821336895282,75383078,90
3821335938278,75383081,91
3821334883046,75383084,91
3821334162362,75383084,91
3821333530331,75383084,91
3821332890547,75383089,91
3821332072743,75383095,91
3821330692018,75383104,91
3821330066695,75383115,91
3821327157317,75383131,91
3821323946612,75383150,91
3821321207439,75383164,91
3821318009761,75383181,91
3821313196015,75383199,91
3821309262411,75383222,91
3821304652742,75383252,91
3821299958459,75383282,91
3821293426836,75383323,91
3821287822187,75383357,91
3821282151880,75383385,91
3821276427574,75383413,91
3821270388261,75383445,91
3821263982288,75383485,91
3821257051175,75383529,91
3821250211189,75383573,91
3821240999472,75383609,91
3821232867023,75383652,91
3821224457477,75383704,91
3821215786795,75383758,91
3821207724499,75383808,91
3821199537855,75383857,91
3821189821190,75383914,91
3821180390936,75383970,91
3821170783442,75384030,91
3821160954219,75384089,91
3821149978572,75384148,91
3821139453808,75384205,91
3821129338696,75384269,91
3821119034879,75384331,91
3821108314376,75384393,91
3821098073027,75384452,91
3821087845877,75384518,91
3821078484018,75384577,91
3821067517816,75384643,91
3821057065550,75384705,91
3821046525609,75384774,91
3821036522534,75384840,91
3821025582126,75384912,91
3821014851201,75384980,91
3821004418737,75385041,91
3820993493181,75385106,91
3820981607885,75385165,91
3820971034723,75385227,91
3820960673260,75385300,91
3820950361041,75385373,91
3820940510257,75385445,91
3820930182796,75385510,91
3820920580708,75385568,91
3820911193445,75385625,91
3820899306586,75385695,91
3820889554681,75385756,91
3820880398657,75385815,92
3820871511652,75385872,91
3820863509999,75385925,91
3820855893050,75385982,91
3820848619117,75386026,91
3820841175955,75386071,91
3820833902803,75386113,91
3820827117403,75386150,91
3820820600370,75386194,91
3820813973775,75386240,91
3820807691629,75386280,91
3820801155315,75386324,92
3820794721138,75386364,92
3820788152255,75386404,91
3820782690845,75386440,92
3820777012786,75386487,91
3820771827300,75386518,91
3820766544888,75386549,91
3820761759477,75386581,91
3820756921565,75386613,91
3820753325440,75386645,91
3820749029996,75386674,91
3820744737547,75386697,91
3820740331629,75386720,91
3820736955800,75386737,91
3820733388205,75386760,91
3820729250654,75386788,91
3820725411565,75386814,91
3820721731151,75386825,91
3820718445863,75386840,91
3820714913964,75386860,91
3820711575784,75386877,91
3820707721582,75386905,91
3820704072044,75386927,91
3820701348113,75386948,91
3820698626006,75386970,92
3820695164846,75386984,92
3820692716578,75386994,92
3820689242651,75387009,92
3820685905253,75387024,92
3820682922986,75387036,92
3820679368027,75387043,92
3820677088857,75387061,92
3820674795617,75387079,92
3820672663658,75387088,92
3820671409887,75387095,92
3820669416541,75387111,92
3820667479083,75387124,92
3820666366791,75387124,92
3820665892067,75387128,92
3820664976621,75387128,92
3820664131654,75387129,92
3820663360032,75387128,92
3820662791901,75387126,92
3820663903281,75387106,92
3820664024307,75387098,92
